video_id,video_title,channel_title,channel_id,thumbnail_url,view_cnt,body_part
vbqW-sutt20,"황철순의 정체기 어깨운동","CHUL SOON HWANG",UCbY7nfn_euNV4xMQAUzd60Q,https://i.ytimg.com/vi/vbqW-sutt20/default.jpg,0,어깨
vckr1GJ0JMs,"아랫배, 옆구리, 허리라인을 매끈하고 탄탄하게 - 코어 힘도 길러주는 복근운동 10분 홈트 루틴","빅씨스 Bigsis",UCfDkQiPchwM0F2SkHWl5JYQ,https://i.ytimg.com/vi/vckr1GJ0JMs/default.jpg,0,복부
VcLT_EHYrT8,"[The Little Shadow] 기성복 바지 핏 박살내는 하체 운동 Part.03","리틀 성엽",UC4Hdu68t2vXF3cw7-a64GgQ,https://i.ytimg.com/vi/VcLT_EHYrT8/default.jpg,0,하체
VE36hhoyZ60,"설명있음) 무릎, 손목 안 아픈 전신 유산소 운동 ( 칼로리 폭발 ) 살 빠지는 전신유산소 운동(저강도) //홈트 고강도 운동 ( HIIT ) | 유산소운동 전신운동 다이어트운동","발레테라핏 Ballet Thera Fit",UCcmCbG1-TDwpJwosHt8QP5A,https://i.ytimg.com/vi/VE36hhoyZ60/default.jpg,0,전신
VeGCDXke_GE,"전신운동 종결자 불가리안백 스핀 잘못된자세",모두의불백,UC57El3Emzr4C7DFhmtAgNWQ,https://i.ytimg.com/vi/VeGCDXke_GE/default.jpg,0,전신
VEQOcOFWd-0,"[lil-로그]  가슴 아파도 나 이렇게 울어요 episode-25","리틀 성엽",UC4Hdu68t2vXF3cw7-a64GgQ,https://i.ytimg.com/vi/VEQOcOFWd-0/default.jpg,0,가슴
VeRIFLSKVKg,"피지크 내추럴 한국 1등이 직접 말해주는 등 운동 루틴 + 실전 꿀팁 공개합니다",파워게르만POGER,UCDrSrFeBwyE7jTG-s0aQPUw,https://i.ytimg.com/vi/VeRIFLSKVKg/default.jpg,0,등
VEXKSCPIKoI,"가슴이 웅장해지는 가슴 운동루틴과 설명 / 한방에 이해 가능",김해의아들김웅서,UCpZ_vApxpsIbgfNnGBOnapA,https://i.ytimg.com/vi/VEXKSCPIKoI/default.jpg,0,가슴
vgdMJat2doU,"하체운동을 하면 상체는 저절로 큰다??::헬린이(운동초보)의고민",키다리형,UChWJavW1PbvAkPTcB06EeIg,https://i.ytimg.com/vi/vgdMJat2doU/default.jpg,0,하체
VgM5QjnAM84,"2주 플랭크 챌린지 - 10가지 동작 - 코어운동 복근운동 홈트의 왕! 👑","빅씨스 Bigsis",UCfDkQiPchwM0F2SkHWl5JYQ,https://i.ytimg.com/vi/VgM5QjnAM84/default.jpg,0,복부
VhCKgXzFmws,"범스테드 등운동 배워보자! 랫풀, 벤트오버로우, 티바로우 분석!",트리거15초,UCoyogo_Fg-Z5jDOQz6Rt6eA,https://i.ytimg.com/vi/VhCKgXzFmws/default.jpg,0,등
VHLR16W7aWc,"폼롤러 올인원 전신운동 - 응용된 동작을 통해 전신 구석구석 더 강한 자극을 느껴보세요! (Foam roller workout)",빵느,UCRrZ5RYIalHLiHq5ftzxM6A,https://i.ytimg.com/vi/VHLR16W7aWc/default.jpg,0,전신
vhT8locqAn4,"하체 운동 싫어하는 사람은 필수시청 하세요 #shorts","운동을 좋아하는 사람들",UCsiyaBoXyVPkjBoAlGhBy7w,https://i.ytimg.com/vi/vhT8locqAn4/default.jpg,0,하체
VIaz9uny0QE,"VLOG) 여름맞이 여자 어깨 운동🔥 효과 보장 (with_혜원쌤 ♥)",다비너스,UC2O5XovJ_9xLq6xHEopBpeg,https://i.ytimg.com/vi/VIaz9uny0QE/default.jpg,0,어깨
VjKswGJ6F28,"하루30분 👟하체운동 하세요! 워너비 골반라인 만들기!","요가테라스 Yogaterrace",UC7RHIUypmydTGNnGuxYBbBw,https://i.ytimg.com/vi/VjKswGJ6F28/default.jpg,0,하체
VJO5zx5kRvU,"라운드숄더, 굽은어깨 “등운동❌ 하지마세요! &quot; (이렇게 안하실꺼면🤦🏻‍♀️)","자세요정 JSYJ",UCR1TcyHWcDgR2rL-LQdx2ow,https://i.ytimg.com/vi/VJO5zx5kRvU/default.jpg,0,등
VjSn47fR6tE,"걷기 말고 이 하체 운동들을 6분만 하세요. 이것도 안하면 엉덩이, 허벅지 근육 싹다 빠집니다. 체력 기르는 운동 [40대 50대 60대 엉덩이 운동, 다리 운동]","비만탈출 연구소 - 다이어트 실전 가이드",UCCkj5yY_oT24IXyBtkMUKUA,https://i.ytimg.com/vi/VjSn47fR6tE/default.jpg,0,하체
VL9Tk7XUIKs,"일요일은 복근운동/베큠포징","필렁이 TV",UC10rO2Ui2K8D8iJ8Eh0uEog,https://i.ytimg.com/vi/VL9Tk7XUIKs/default.jpg,0,복부
Vlet6trtJiM,"가슴 운동 펙덱 플라이! 기구 사용법도!",하이바디짐,UCU_lRNApmAs6SjGNiNRB9dQ,https://i.ytimg.com/vi/Vlet6trtJiM/default.jpg,0,가슴
VLNGUDtAlxQ,"가늘고 길어지는 짐볼 전신운동 | 짐볼근력운동 |짐볼스트레칭 |  Total Body Stability Ball","정은쌤의 ONLYPILATES",UC-YNbnA7eNI7HTFmxMY4ibA,https://i.ytimg.com/vi/VLNGUDtAlxQ/default.jpg,0,전신
vLNLdFRSY7g,"30분 근력 유산소 운동을 찾고 계신 분들께 추천드립니다 (전신운동 · 코어운동 · 전신 요가) | 요가소년 425",요가소년,UCkTRKCuFrRiXQm_gMG1uDvg,https://i.ytimg.com/vi/vLNLdFRSY7g/default.jpg,0,전신
VNFAfAM35QA,"다음날 등이 안펴집니다",말왕TV,UCYJDUekoQz0-bo8al1diLWQ,https://i.ytimg.com/vi/VNFAfAM35QA/default.jpg,0,등
VNQpP6C1fJg,"집에서 하는 유산소운동 다이어트 [칼소폭]","Thankyou BUBU",UCpg89Ys3E4BaLGgEEWVmI9g,https://i.ytimg.com/vi/VNQpP6C1fJg/default.jpg,0,전신
VNXtw4kQhF8,"Hwang Chul Soon - 황철순 Q/Aㅣ어깨운동 노하우 공개: 레이즈VS프레스 어떤거 먼저? 비하인드 넥 프레스 추천하지 않는 이유","MONSTERZYM 몬스터짐",UCEyXB3mjiTlZXJn_j1aKM7A,https://i.ytimg.com/vi/VNXtw4kQhF8/default.jpg,0,어깨
VOazSD2kFXM,"가슴 운동 자세히 알려 드립니다! (가슴+삼두루틴)",제이수란,UCQb2SRRFEODl1bygGiMJGlg,https://i.ytimg.com/vi/VOazSD2kFXM/default.jpg,0,가슴
VPcPVlJ0F0E,"등운동 하시는분이라면, 보고가세요.","내추럴 우형재",UCoJaxUg1Ldl3SwZ7ygYewcQ,https://i.ytimg.com/vi/VPcPVlJ0F0E/default.jpg,0,등
vPG0ts1T-KQ,"설기관 어깨운동 풀영상 브이로그 - workout vlog",설기관,UCMA7GmwOUuvSlM4XUhN2JFA,https://i.ytimg.com/vi/vPG0ts1T-KQ/default.jpg,0,어깨
vq39kbXn0Ys,"제발 가슴운동좀 하세요!! 여자도 무조건 가슴 운동 해야 하는 이유","어썸골프 Awesome Golf",UCCgn6a16Ba1N9gif8opQXoQ,https://i.ytimg.com/vi/vq39kbXn0Ys/default.jpg,0,가슴
VrbCgwp_Xb8,"2주 완성! 15분 뱃살 쏘옥 납작배 복부 운동  #여름#수영복#내장지방",HOYA쌤,UCC7r9LiK3RhERkf0bN0TPHg,https://i.ytimg.com/vi/VrbCgwp_Xb8/default.jpg,0,복부
VrD5IaLDESs,"완전쉬운 11자복근 만들기 [복근밥]","Thankyou BUBU",UCpg89Ys3E4BaLGgEEWVmI9g,https://i.ytimg.com/vi/VrD5IaLDESs/default.jpg,0,복부
vrhPtTCYq6A,"매일 복근운동해도 뱃살이 그대로인 진짜 이유 #shorts",채찍단,UCV-h8UJ12Ed-pTi4_X9mDEA,https://i.ytimg.com/vi/vrhPtTCYq6A/default.jpg,0,복부
vrHRahwnr04,"폭풍 땀 샤워❤️ 15분 전신근력 유산소 운동 (층간소음X)",빵느,UCRrZ5RYIalHLiHq5ftzxM6A,https://i.ytimg.com/vi/vrHRahwnr04/default.jpg,0,전신
VsZsP6mUSXI,"여자 헬스 루틴 - 등운동 #shorts",해원칭,UCfs0-xhy7MfaPv7-pVlSE0A,https://i.ytimg.com/vi/VsZsP6mUSXI/default.jpg,0,등
vTGOkoB9pkE,"180도 몸이 바뀌는 시합 전 마지막 하체 운동","건담포스 김건우",UCjHrKAp_7ZsRVgaXBFIU0cA,https://i.ytimg.com/vi/vTGOkoB9pkE/default.jpg,0,하체
vu3pf_ZwlCE,"마라톤에 꼭 필요한 하체운동 - 10분만 투자 하세요! 달리기가 빨라집니다 - Lower Body STRENGTH WORKOUT",러닝BK,UCDfHbOuwsUrqyK4pg4Q4CXg,https://i.ytimg.com/vi/vu3pf_ZwlCE/default.jpg,0,하체
vuH0iZtxNmQ,"시니어요가 (6회) ||  전신운동","카루나 TV KARUNA YOGA",UChAMChW4aM9oXt8rxfVm-zQ,https://i.ytimg.com/vi/vuH0iZtxNmQ/default.jpg,0,전신
VuQLqXFTDJo,"복부운동시 목만 아픈 분들을 위한 근본적인 이유3가지와 해결을 위한 운동법 소개","메디힐필라테스: 홈트레이닝, 체형교정 정보",UCEx_LOVJEGdZR01WPwlk4xg,https://i.ytimg.com/vi/VuQLqXFTDJo/default.jpg,0,복부
vvK7xTK1HPo,"‼️승모근 커지지 않는 &quot;등중하부&quot; 풀루틴💪라인 잡는 운동",제이제이살롱드핏,UCUsfRCHj5U1wAJEJiQpPLPw,https://i.ytimg.com/vi/vvK7xTK1HPo/default.jpg,0,등
VVn5IUM8sms,"[EN/CH]하체비만 탈출 첫번째는 골반교정! 저녁에도 아침같은 다리 완성 (Lower Body Stretching, 다노레전드 스트레칭, 골반교정 스트레칭) ㅣ 다노티비",DanoTV,UCxM_KJ601hwrOpjVC07iMVQ,https://i.ytimg.com/vi/VVn5IUM8sms/default.jpg,0,하체
vvW-oLSiahY,"[어깨 운동] “준비물 : 의자/덤벨(물병) + 맨몸으로 가슴 어깨 박살”","GILHWAN 길환TV",UCkEQJUPvOVX0xNGLFYcTxfg,https://i.ytimg.com/vi/vvW-oLSiahY/default.jpg,0,어깨
VW-RrgStY0A,"7가지 하체운동으로 허벅지 커지는 루틴 (설명, 팁)","C.J. Kim",UCp1IrNvekLDA6SAaHGVsZkw,https://i.ytimg.com/vi/VW-RrgStY0A/default.jpg,0,하체
vW-wZK_Wfwo,"간만에 하체운동",시수기릿[girit],UCWYcVc0rUfQ3hOntgo4NBAA,https://i.ytimg.com/vi/vW-wZK_Wfwo/default.jpg,0,하체
vwTEyYmuUzY,"1세트만해도 &#39;효과 직빵&#39;인 기적의 똥배올킬 루틴🔥","이지은 다이어트 Jiny diet",UCKEspD9kts44sG5E80kQcjQ,https://i.ytimg.com/vi/vwTEyYmuUzY/default.jpg,0,복부
vwzSojM-df0,"인천 1짱이랑 어깨운동 한 ssul.","정대진 Jung Dae Jin",UCtnbC5PTFo4m6DdVtBpWKxg,https://i.ytimg.com/vi/vwzSojM-df0/default.jpg,0,어깨
vzswVwbvIOc,"[PT운동 루틴] 덤벨만 있으면 전신운동 OK! 핵매운맛 60분 원데이 운동 타바타 서킷트레이닝🔥","모멘트핏 록코치",UChku6cgDNkiIQWlyi1TgA8g,https://i.ytimg.com/vi/vzswVwbvIOc/default.jpg,0,전신
W1ATDWvhmCs,"#등운동 #광배근 #광배요정 #등 #운동루틴 #등운동루틴 #운동기록 #운동하는여자","Baby Muscle베이비머슬 심민정",UCiOalrXVG_PQ1P1mXHFd9MQ,https://i.ytimg.com/vi/W1ATDWvhmCs/default.jpg,0,등
W1r3NE5BUiA,"[Fitness] 완벽한 복근과 평평한 배 완성하기 8분 복근 운동 프로그램","스포츠 마니아일루모여",UC_kVaWVcbfDI21Zey2Gx9ng,https://i.ytimg.com/vi/W1r3NE5BUiA/default.jpg,0,복부
W4SpM2gxGdE,"왕초보 탈출 - 전신운동 초보 홈트 여자","빅씨스 Bigsis",UCfDkQiPchwM0F2SkHWl5JYQ,https://i.ytimg.com/vi/W4SpM2gxGdE/default.jpg,0,전신
w6DODURsWUQ,"기절, 탈진, 구토 삼위일체 하체운동","건담포스 김건우",UCjHrKAp_7ZsRVgaXBFIU0cA,https://i.ytimg.com/vi/w6DODURsWUQ/default.jpg,0,하체
w8AGuQR04l8,"자, 이제 누가 코치지?│피지크 선수들의 어깨 운동",고독한갯츠비,UCLfc87S_edQ59xTzJqqY13A,https://i.ytimg.com/vi/w8AGuQR04l8/default.jpg,0,어깨
W8JpE-sdUAs,"층간소음X 역대급 전신운동 50분루틴 I 1000kcal full body workout",힙으뜸,UC4yq3FWEWqMvFNFBsV3gbKQ,https://i.ytimg.com/vi/W8JpE-sdUAs/default.jpg,0,전신
W9xPtLEMgkA,"편집자와 가슴운동 / 쇼츠 제작의 마술사",박승현,UCb2PIM0UHn-qGwXRST-Kcsw,https://i.ytimg.com/vi/W9xPtLEMgkA/default.jpg,0,가슴
WAOFguDyrJI,"랫풀다운 그립4가지로 등운동 루틴 끝내기, 헬스장 등근육 운동루틴","핏블리 FITVELY",UC3hRpIQ4x5niJDwjajQSVPg,https://i.ytimg.com/vi/WAOFguDyrJI/default.jpg,0,등
WasKGEm0qkA,"씨범 코치가 알려주는 가슴 근육 키우는 최고의 가슴 운동 루틴!","일반인클라쓰 RONIE",UCpdHvsuIfxouMHKlf_8wBeA,https://i.ytimg.com/vi/WasKGEm0qkA/default.jpg,0,가슴
wauGRKV5D4c,"피지크 지망생 하남자의 가슴운동 꿀팁",하남자들,UCZfFADZB5v3kd7sKjZBuifg,https://i.ytimg.com/vi/wauGRKV5D4c/default.jpg,0,가슴
wBDeH7G-Mdc,"가슴으로 하는 헬스... (Feat. 허경환)","김종국 GYM JONG KOOK",UCoe-0EVDJnjlSoPK8ygcGwQ,https://i.ytimg.com/vi/wBDeH7G-Mdc/default.jpg,0,가슴
wboLZK4UFLM,"요즘 &#39;크리스 범스테드&#39;가 머신으로만 가슴 운동을 하는 이유 (feat. 씨범, 가슴 운동, 운동 꿀팁, 미스터 올림피아, 피지크, 보디빌더)","오늘의 머슬한입",UCt1IY1PhDixsM_DE8-ffrSw,https://i.ytimg.com/vi/wboLZK4UFLM/default.jpg,0,가슴
wCOgq8U2IOk,"하루10분! 덤벨을 이용한 하체운동 (물병, 맨몸도 OK)",권일황TV,UCkvTESC-tRmoGf0FdB4FrHA,https://i.ytimg.com/vi/wCOgq8U2IOk/default.jpg,0,하체
WcxHGj5BBdM,"데스런 요일별 하체 루틴(하체 운동 홈트레이닝)",DeSLun데스런,UCHHGX6n-7T01PV9P2zquXvA,https://i.ytimg.com/vi/WcxHGj5BBdM/default.jpg,0,하체
wcXqDpKvKeY,"15분만에 9세트 하고 끝내는 하체운동","양선수의 온라인PT",UCLG1XzhSPuuJ6hqaHhQaFkA,https://i.ytimg.com/vi/wcXqDpKvKeY/default.jpg,0,하체
wDFMHCiDY4k,"등운동 한다고 라운드숄더가 펴지는게 아닙니다(ft.굽은어깨)",멸치탈출연구소,UCnu4KV2pVW04PTJza2-XStw,https://i.ytimg.com/vi/wDFMHCiDY4k/default.jpg,0,등
wE1pFDER1FM,"신의영역 ‘처진가슴 UP’ 제가 도전합니다 [윗가슴 운동/인클라인 체스트프레스/가슴운동]","핏블리 FITVELY",UC3hRpIQ4x5niJDwjajQSVPg,https://i.ytimg.com/vi/wE1pFDER1FM/default.jpg,0,가슴
WfaaMmdQR1Q,"복근운동 하지마라",Fitology,UCclmKhQQvEBAn2IyhfeSGuw,https://i.ytimg.com/vi/WfaaMmdQR1Q/default.jpg,0,복부
Wg-1yik05dE,"걸그룹 &#39;하체 운동 루틴&#39;! 하체를 해야 살이 빠집니다[프로미스나인 노지선]","핏블리 FITVELY",UC3hRpIQ4x5niJDwjajQSVPg,https://i.ytimg.com/vi/Wg-1yik05dE/default.jpg,0,하체
Wgi-fjyiuTs,"서서하는 복부 타바타 운동 I 초급 (10MIN Abs TABATA)",빵느,UCRrZ5RYIalHLiHq5ftzxM6A,https://i.ytimg.com/vi/Wgi-fjyiuTs/default.jpg,0,복부
wHFSoOklltA,"짧고 굵게! 10분 유산소성 하체 운동 - No 층간소음, No 반복",빵느,UCRrZ5RYIalHLiHq5ftzxM6A,https://i.ytimg.com/vi/wHFSoOklltA/default.jpg,0,하체
WHK2SxCiTBw,"안팎으로 탄탄 - 실루엣 잡아주는 32분 전신 근력 유산소 홈트","빅씨스 Bigsis",UCfDkQiPchwM0F2SkHWl5JYQ,https://i.ytimg.com/vi/WHK2SxCiTBw/default.jpg,0,전신
WiNqO8YMGjc,"스포츠모델이랑 하체운동하기","김강민_Kim Kang min",UCjGoJbTmFYjd5OnPRUur02A,https://i.ytimg.com/vi/WiNqO8YMGjc/default.jpg,0,하체
witqWiFBR_c,"[EBS명의 조남수원장 운동백과] 굳고 뻑뻑한 어깨관절! 집에서도 풀 수 있습니다","신규철 TV",UCcVZPeRgiS_wyEwdnY_4Pfw,https://i.ytimg.com/vi/witqWiFBR_c/default.jpg,0,어깨
WKBMSNjMcUg,"ㅁ크리스 범스테드가 알려주는 최고의 등 운동 루틴!","일반인클라쓰 RONIE",UCpdHvsuIfxouMHKlf_8wBeA,https://i.ytimg.com/vi/WKBMSNjMcUg/default.jpg,0,등
WkchEmmE61c,"나바 우승자에게 등진단 받았습니다",말왕TV,UCYJDUekoQz0-bo8al1diLWQ,https://i.ytimg.com/vi/WkchEmmE61c/default.jpg,0,등
Wl0goIPnRdI,"누구도 알려주지않은 어깨운동 대박 꿀팁 (feat.대니조)",키다리형,UChWJavW1PbvAkPTcB06EeIg,https://i.ytimg.com/vi/Wl0goIPnRdI/default.jpg,0,어깨
wluK0T1ajtk,"어깨뽕을 가장 빠르게 키워주는 운동 1위는?(사레레 vs 프레스)","보통사람을 위한 운동채널",UCF97u_Y5C3FxAcD0nn1DCKQ,https://i.ytimg.com/vi/wluK0T1ajtk/default.jpg,0,어깨
wm0PnFj8ZpA,"허리 통증 없이 뱃살은 영원히 없애고 복근은 만드는 최고의 복근 운동 [운동 초보자 복근 운동, 중년 복근 운동, 코어 운동]","건전지 - 건강을 전하는 지식",UCaMWoM36v8pKgVmyVn8W-1A,https://i.ytimg.com/vi/wm0PnFj8ZpA/default.jpg,0,복부
wm6b7epDaO8,"#케틀벨15분 #05 케틀벨 전신운동 끝판왕을 보여드립니다 | 15min KETTELBELL Fullbody Tabata","오늘의 솔 Fit",UCOj011ViWHIfYIGUf4kvgWQ,https://i.ytimg.com/vi/wm6b7epDaO8/default.jpg,0,전신
WnJuD1qxpLA,"[몰아보기] 과식 후! 🚨 복부 운동은 이걸로 끝 🏋️‍♂️ | 정주호 트레이너 | 정주호가 건강을 응원합니다 시즌2",CGNTV,UCB8GtWm-5xKmIeh9ssIDyBA,https://i.ytimg.com/vi/WnJuD1qxpLA/default.jpg,0,복부
wo2jW_K9qvY,"복근운동을 아무리해도 자극이 잘 안오는 두가지 이유와 해결방법",운동하는데이브,UC2pSBxleqcysBFhbt7jdhmA,https://i.ytimg.com/vi/wo2jW_K9qvY/default.jpg,0,복부
wonSn7z0wVE,"ㅁ미스터 올림피아가 알려주는 광배 하부 키우는 등 운동 루틴!","일반인클라쓰 RONIE",UCpdHvsuIfxouMHKlf_8wBeA,https://i.ytimg.com/vi/wonSn7z0wVE/default.jpg,0,등
woy1tiOofl4,"살이 쑥쑥 빠지는 전신 타바타 | 올인원 전신 운동 | 다이어트 루틴 | 폭스짐 TV",FoxgymTV,UCYa-mbstZLNmg1xyjYnZV9w,https://i.ytimg.com/vi/woy1tiOofl4/default.jpg,0,전신
WrHFpPHUbBk,"(제4강)어깨운동의 모든 것","양선수의 온라인PT",UCLG1XzhSPuuJ6hqaHhQaFkA,https://i.ytimg.com/vi/WrHFpPHUbBk/default.jpg,0,어깨
WRPhR6zEUq8,"하체운동의 팁을 찾기 전에 알아야 할 것 | 하체운동 4가지 루틴",김해의아들김웅서,UCpZ_vApxpsIbgfNnGBOnapA,https://i.ytimg.com/vi/WRPhR6zEUq8/default.jpg,0,하체
WrROakq-Olk,"[날씬해지는 임산부운동] 임신중기 16-35주 하체운동편! 잘먹어도 살안찌는 비결은? 임산부요가&amp;임산부필라테스","요가테라스 Yogaterrace",UC7RHIUypmydTGNnGuxYBbBw,https://i.ytimg.com/vi/WrROakq-Olk/default.jpg,0,하체
ws8BRG94fjQ,"등 운동 기구를 쉽게 배우는 방법",이득근,UCmv-s20YiNQz6OqzK7tLZKQ,https://i.ytimg.com/vi/ws8BRG94fjQ/default.jpg,0,등
wTbYmx8zfgI,"헬스장 근육사용법 2탄!  등운동💪",제이수란,UCQb2SRRFEODl1bygGiMJGlg,https://i.ytimg.com/vi/wTbYmx8zfgI/default.jpg,0,등
wugB4ioNOOk,"세계선수권4회우승 남경윤선수와 등운동!!","효중본색 ",UCUY2yyEk6RuM6wLzIuHfP7Q,https://i.ytimg.com/vi/wugB4ioNOOk/default.jpg,0,등
WUu9ULqJnbQ,"플라이머신 윗가슴 운동팁 / 상부 가슴 근육 채우기 / 굽은등 체형이라면 해보세요",MSG훈,UCbo9-xR1_zaOCDasI3QY3Pg,https://i.ytimg.com/vi/WUu9ULqJnbQ/default.jpg,0,가슴
WXFB1Lhfkpw,"🔥그대로 따라만 하세요🔥 30분 등운동 웨이트트레이닝 풀버전","따라하면 몸이 좋아지는 채널, 고러쉬",UCB7A0Php3CJg4uH4HavVy-w,https://i.ytimg.com/vi/WXFB1Lhfkpw/default.jpg,0,등
wYg3W24w99A,"[10분하체근력운동] 카운트송-비니쌤(의정부시체육회)","김소영건강체조티비-Health gymnastics",UCSi2gkWNFwoMpb5Nu19EnpA,https://i.ytimg.com/vi/wYg3W24w99A/default.jpg,0,하체
Wz2pgxPRs84,"어깨운동 바벨 숄더프레스의  자세를 바꾸지 않으면 부상을 당할지도 몰라요",한조바디,UCRuP-M3sAeFeISCn3xAonaw,https://i.ytimg.com/vi/Wz2pgxPRs84/default.jpg,0,어깨
wZdrFoMKTwo,"가슴운동 20분 실전편 (겨드랑이 군살제거, 상체근력, 말린어깨, 굽은등)",힙으뜸,UC4yq3FWEWqMvFNFBsV3gbKQ,https://i.ytimg.com/vi/wZdrFoMKTwo/default.jpg,0,가슴
wzVIZVqzqOQ,"[헬스의 정석2] 등운동 세트","보디빌더 김준호 BODYBUILDER JUN-HO KIM",UCKywfFb4DeOmHRHZ-FSnZfA,https://i.ytimg.com/vi/wzVIZVqzqOQ/default.jpg,0,등
X0MK9MrB3TQ,"걷기 말고 이 하체 운동들을 한번만 하세요 이것도 안하면 엉덩이, 복근 근육 싹다 빠집니다. 체력 기르는 운동 [40대 50대 60대 엉덩이 운동, 올챙이배]","비만탈출 연구소 - 다이어트 실전 가이드",UCCkj5yY_oT24IXyBtkMUKUA,https://i.ytimg.com/vi/X0MK9MrB3TQ/default.jpg,0,하체
X2s3RZR8lPI,"피로와 긴장을 해소시키는13분 데일리 전신스트레칭 [13mins full body streching]","소미핏 SomiFit",UC2WZ-lHHSOI81g2Jp4BpsWA,https://i.ytimg.com/vi/X2s3RZR8lPI/default.jpg,0,전신
x2wFQj5r4Pg,"하루 10분만 하세요👌🏻어깨가 마법같이 편해집니다ㅣ라운드숄더, 어깨소리, 어깨통증, 팔이안올라갈때","자세요정 JSYJ",UCR1TcyHWcDgR2rL-LQdx2ow,https://i.ytimg.com/vi/x2wFQj5r4Pg/default.jpg,0,어깨
X33hLRDv14c,"다리운동 레그프레스 백날해도 당신의 하체가 얇은 이유",한조바디,UCRuP-M3sAeFeISCn3xAonaw,https://i.ytimg.com/vi/X33hLRDv14c/default.jpg,0,하체
X5ypeo1W_R0,"[전신운동20/10] 근육은 늘리고 살은 빼는 홈트 ! 층간소음X","GILHWAN 길환TV",UCkEQJUPvOVX0xNGLFYcTxfg,https://i.ytimg.com/vi/X5ypeo1W_R0/default.jpg,0,전신
X6k79vhhoDk,"10분만 투자해주세요 제발... 하체운동편","따라하면 몸이 좋아지는 채널, 고러쉬",UCB7A0Php3CJg4uH4HavVy-w,https://i.ytimg.com/vi/X6k79vhhoDk/default.jpg,0,하체
x6kDtawyRQE,"헬스기구 설명서 - 가슴운동",이득근,UCmv-s20YiNQz6OqzK7tLZKQ,https://i.ytimg.com/vi/x6kDtawyRQE/default.jpg,0,가슴
x6p61PXG8-U,"혜리님…솔직히 이렇게 운동하는 건 반칙이죠…ㅠㅜ [역대급 20분 전신운동]","비타민신지니 VitaminJINY",UC9trbyGOOjJmMea3w6c-e2A,https://i.ytimg.com/vi/x6p61PXG8-U/default.jpg,0,전신
x6wPq9tsG9k,"ㅁ프로 보디빌더가 알려주는 죽음의 하체 운동 루틴!","일반인클라쓰 RONIE",UCpdHvsuIfxouMHKlf_8wBeA,https://i.ytimg.com/vi/x6wPq9tsG9k/default.jpg,0,하체
X9Ps950icQQ,"[회전근개 강화운동(세라밴드 운동) 따라 하기] (어깨힘줄, 회전근개파열)- 달려라병원 선지호 원장",유튜브채널HospitalRun,UCzjAqo-PgaHejqHsw3UfD5A,https://i.ytimg.com/vi/X9Ps950icQQ/default.jpg,0,어깨
XA2_15a0MLI,"가슴운동을 진짜! 가슴으로 하는 법!","양선수의 온라인PT",UCLG1XzhSPuuJ6hqaHhQaFkA,https://i.ytimg.com/vi/XA2_15a0MLI/default.jpg,0,가슴
Xaofj7V8tVk,"무분할 전신 운동에 대한 생각 - 리 프리스트 인터뷰","근섬근왕 KSKW",UCk5cNL2rXiaUZfT_wxronlA,https://i.ytimg.com/vi/Xaofj7V8tVk/default.jpg,0,전신
xcKNyiohhCQ,"상체 프레임을 넓히기 위한 어깨운동루틴 l 선피로 훈련을 적극적으로 활용한 프로그램","홍지원 V 피지크",UCNzwXO531Nmpt7EPD_NYdew,https://i.ytimg.com/vi/xcKNyiohhCQ/default.jpg,0,어깨
XcRQfjHZ7T4,"하체운동#3 - 런지 (하체 자극 두가지 방법)",설기관,UCMA7GmwOUuvSlM4XUhN2JFA,https://i.ytimg.com/vi/XcRQfjHZ7T4/default.jpg,0,하체
xCyyJHwbPjI,"집에서 할수있는 상체 전신운동 10가지 ! [홈 트레이닝]","김강민_Kim Kang min",UCjGoJbTmFYjd5OnPRUur02A,https://i.ytimg.com/vi/xCyyJHwbPjI/default.jpg,0,전신
xEoNuvvTlO8,"[TMI] 퇴사한 여직원 불러서 하체 운동 하기  #11","리틀 성엽",UC4Hdu68t2vXF3cw7-a64GgQ,https://i.ytimg.com/vi/xEoNuvvTlO8/default.jpg,0,하체
xF3Sw2ckovo,"리포머 &amp; 매트 필라테스 | 40분 전신 운동 | Reformer&amp; Mat Pilates","한님쌤 필라테스",UCwmRBz79DCVq3v8FHBcAyZQ,https://i.ytimg.com/vi/xF3Sw2ckovo/default.jpg,0,전신
xgCkUZgMEUc,"광배근 자극을 못 찾겠다면 이 운동을 해보세요!","세계적으로 유명한 운동 정보",UCo_-ny9SP5Pbz8KM1KKchbA,https://i.ytimg.com/vi/xgCkUZgMEUc/default.jpg,0,등
xhxmMnhLGq0,"Do This Everyday To Lose Belly Fat (6 Pack ABS Tabata)ㅣ식스팩 만들기 필수 루틴! 10분만에 복부지방 태우기 타바타 운동ㅣ홈트레이닝","Allblanc TV",UCq7bR6RxqqOx8cptc1-0AVQ,https://i.ytimg.com/vi/xhxmMnhLGq0/default.jpg,0,복부
XI-xucnJGJI,"전신 살 빠지는 논스탑 30분 유산소!! 서서하는 운동💦점핑X 스쿼트X 런지X",MIZI,UCQ2vUGzZrLpUBqsmsL_5EIQ,https://i.ytimg.com/vi/XI-xucnJGJI/default.jpg,0,전신
